size_bytes,last_modified,service_date,file_url
1398462,2024-05-01 02:36:23+00:00,2020-09-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-24-subway-on-time-performance-v1.parquet
1412761,2024-05-01 02:58:59+00:00,2020-09-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-25-subway-on-time-performance-v1.parquet
1024565,2024-05-01 04:01:36+00:00,2020-09-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-26-subway-on-time-performance-v1.parquet
905169,2024-05-01 03:46:32+00:00,2020-09-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-27-subway-on-time-performance-v1.parquet
1383127,2024-05-01 04:38:45+00:00,2020-09-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-28-subway-on-time-performance-v1.parquet
1396916,2024-05-01 02:39:10+00:00,2020-09-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-29-subway-on-time-performance-v1.parquet
1385142,2024-05-01 03:16:17+00:00,2020-09-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-09-30-subway-on-time-performance-v1.parquet
1387474,2024-05-01 03:27:50+00:00,2020-10-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-01-subway-on-time-performance-v1.parquet
1372119,2024-05-01 03:05:31+00:00,2020-10-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-02-subway-on-time-performance-v1.parquet
1007939,2024-05-01 03:44:36+00:00,2020-10-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-03-subway-on-time-performance-v1.parquet
909946,2024-05-01 04:16:16+00:00,2020-10-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-04-subway-on-time-performance-v1.parquet
1387523,2024-05-01 03:19:51+00:00,2020-10-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-05-subway-on-time-performance-v1.parquet
1382825,2024-05-01 04:26:26+00:00,2020-10-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-06-subway-on-time-performance-v1.parquet
1299362,2024-05-01 02:41:58+00:00,2020-10-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-07-subway-on-time-performance-v1.parquet
1350944,2024-05-01 04:32:34+00:00,2020-10-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-08-subway-on-time-performance-v1.parquet
1404613,2024-05-01 03:37:14+00:00,2020-10-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-09-subway-on-time-performance-v1.parquet
962737,2024-05-01 04:32:55+00:00,2020-10-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-10-subway-on-time-performance-v1.parquet
879996,2024-05-01 04:40:37+00:00,2020-10-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-11-subway-on-time-performance-v1.parquet
1412546,2024-05-01 04:25:42+00:00,2020-10-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-12-subway-on-time-performance-v1.parquet
1350711,2024-05-01 02:08:37+00:00,2020-10-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-13-subway-on-time-performance-v1.parquet
1369687,2024-05-01 03:23:53+00:00,2020-10-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-14-subway-on-time-performance-v1.parquet
1396537,2024-05-01 04:07:08+00:00,2020-10-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-15-subway-on-time-performance-v1.parquet
1369183,2024-05-01 02:57:49+00:00,2020-10-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-16-subway-on-time-performance-v1.parquet
1004417,2024-05-01 03:07:25+00:00,2020-10-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-17-subway-on-time-performance-v1.parquet
912505,2024-05-01 03:49:24+00:00,2020-10-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-18-subway-on-time-performance-v1.parquet
1389769,2024-05-01 04:20:44+00:00,2020-10-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-19-subway-on-time-performance-v1.parquet
1409199,2024-05-01 03:35:21+00:00,2020-10-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-20-subway-on-time-performance-v1.parquet
1369569,2024-05-01 03:09:58+00:00,2020-10-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-21-subway-on-time-performance-v1.parquet
1425274,2024-05-01 04:16:11+00:00,2020-10-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-22-subway-on-time-performance-v1.parquet
1407440,2024-05-01 02:53:59+00:00,2020-10-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-23-subway-on-time-performance-v1.parquet
991667,2024-05-01 03:45:10+00:00,2020-10-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-24-subway-on-time-performance-v1.parquet
869603,2024-05-01 02:24:10+00:00,2020-10-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-25-subway-on-time-performance-v1.parquet
1398991,2024-05-01 02:47:16+00:00,2020-10-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-26-subway-on-time-performance-v1.parquet
1374266,2024-05-01 02:56:04+00:00,2020-10-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-27-subway-on-time-performance-v1.parquet
1424064,2024-05-01 03:29:29+00:00,2020-10-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-28-subway-on-time-performance-v1.parquet
1401369,2024-05-01 02:09:59+00:00,2020-10-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-29-subway-on-time-performance-v1.parquet
1299740,2024-05-01 02:30:32+00:00,2020-10-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-30-subway-on-time-performance-v1.parquet
1051326,2024-05-01 04:03:34+00:00,2020-10-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-10-31-subway-on-time-performance-v1.parquet
932989,2024-05-01 03:55:44+00:00,2020-11-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-01-subway-on-time-performance-v1.parquet
1321285,2024-05-01 03:18:07+00:00,2020-11-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-02-subway-on-time-performance-v1.parquet
1430151,2024-05-01 02:54:27+00:00,2020-11-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-03-subway-on-time-performance-v1.parquet
1387127,2024-05-01 02:52:14+00:00,2020-11-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-04-subway-on-time-performance-v1.parquet
1417840,2024-05-01 04:42:24+00:00,2020-11-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-05-subway-on-time-performance-v1.parquet
1325493,2024-05-01 04:28:52+00:00,2020-11-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-06-subway-on-time-performance-v1.parquet
1008272,2024-05-01 04:27:15+00:00,2020-11-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-07-subway-on-time-performance-v1.parquet
913685,2024-05-01 03:38:13+00:00,2020-11-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-08-subway-on-time-performance-v1.parquet
1373092,2024-05-01 02:11:23+00:00,2020-11-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-09-subway-on-time-performance-v1.parquet
1388339,2024-05-01 03:23:41+00:00,2020-11-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-10-subway-on-time-performance-v1.parquet
1383910,2024-05-01 04:21:20+00:00,2020-11-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-11-subway-on-time-performance-v1.parquet
1315935,2024-05-01 02:38:45+00:00,2020-11-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-12-subway-on-time-performance-v1.parquet
1420452,2024-05-01 02:32:31+00:00,2020-11-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-13-subway-on-time-performance-v1.parquet
970770,2024-05-01 04:28:46+00:00,2020-11-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-14-subway-on-time-performance-v1.parquet
888650,2024-05-01 04:17:26+00:00,2020-11-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-15-subway-on-time-performance-v1.parquet
1375726,2024-05-01 04:13:56+00:00,2020-11-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-16-subway-on-time-performance-v1.parquet
1384220,2024-05-01 02:36:55+00:00,2020-11-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-17-subway-on-time-performance-v1.parquet
1381310,2024-05-01 03:44:30+00:00,2020-11-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-18-subway-on-time-performance-v1.parquet
1392658,2024-05-01 02:12:22+00:00,2020-11-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-19-subway-on-time-performance-v1.parquet
1359883,2024-05-01 04:23:24+00:00,2020-11-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-20-subway-on-time-performance-v1.parquet
925532,2024-05-01 03:32:23+00:00,2020-11-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-21-subway-on-time-performance-v1.parquet
817984,2024-05-01 04:02:11+00:00,2020-11-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-22-subway-on-time-performance-v1.parquet
1388928,2024-05-01 03:56:11+00:00,2020-11-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-23-subway-on-time-performance-v1.parquet
1376265,2024-05-01 03:06:19+00:00,2020-11-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-24-subway-on-time-performance-v1.parquet
1417859,2024-05-01 04:19:48+00:00,2020-11-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-25-subway-on-time-performance-v1.parquet
926539,2024-05-01 02:40:52+00:00,2020-11-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-26-subway-on-time-performance-v1.parquet
1404121,2024-05-01 02:57:32+00:00,2020-11-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-27-subway-on-time-performance-v1.parquet
1098797,2024-05-01 02:23:33+00:00,2020-11-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-28-subway-on-time-performance-v1.parquet
922617,2024-05-01 02:11:46+00:00,2020-11-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-29-subway-on-time-performance-v1.parquet
1306348,2024-05-01 03:53:22+00:00,2020-11-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-11-30-subway-on-time-performance-v1.parquet
1374590,2024-05-01 03:44:42+00:00,2020-12-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-01-subway-on-time-performance-v1.parquet
1393915,2024-05-01 03:24:40+00:00,2020-12-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-02-subway-on-time-performance-v1.parquet
1323188,2024-05-01 04:38:16+00:00,2020-12-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-03-subway-on-time-performance-v1.parquet
1377810,2024-05-01 03:33:10+00:00,2020-12-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-04-subway-on-time-performance-v1.parquet
1057008,2024-05-01 03:46:54+00:00,2020-12-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-05-subway-on-time-performance-v1.parquet
937132,2024-05-01 03:43:42+00:00,2020-12-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-06-subway-on-time-performance-v1.parquet
1318480,2024-05-01 03:08:59+00:00,2020-12-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-07-subway-on-time-performance-v1.parquet
1304703,2024-05-01 04:23:59+00:00,2020-12-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-08-subway-on-time-performance-v1.parquet
1367520,2024-05-01 04:42:42+00:00,2020-12-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-09-subway-on-time-performance-v1.parquet
1353792,2024-05-01 04:41:17+00:00,2020-12-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-10-subway-on-time-performance-v1.parquet
1301818,2024-05-01 03:13:20+00:00,2020-12-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-11-subway-on-time-performance-v1.parquet
941765,2024-05-01 03:45:51+00:00,2020-12-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-12-subway-on-time-performance-v1.parquet
836049,2024-05-01 02:22:50+00:00,2020-12-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-13-subway-on-time-performance-v1.parquet
1392134,2024-05-01 02:30:19+00:00,2020-12-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-14-subway-on-time-performance-v1.parquet
1355545,2024-05-01 03:27:37+00:00,2020-12-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-15-subway-on-time-performance-v1.parquet
1320809,2024-05-01 04:22:09+00:00,2020-12-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-16-subway-on-time-performance-v1.parquet
983984,2024-05-01 03:50:58+00:00,2020-12-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-17-subway-on-time-performance-v1.parquet
1243395,2024-05-01 04:08:19+00:00,2020-12-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-18-subway-on-time-performance-v1.parquet
993567,2024-05-01 03:20:45+00:00,2020-12-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-19-subway-on-time-performance-v1.parquet
956416,2024-05-01 03:10:56+00:00,2020-12-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-20-subway-on-time-performance-v1.parquet
1356531,2024-05-01 03:23:02+00:00,2020-12-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-21-subway-on-time-performance-v1.parquet
1359151,2024-05-01 02:22:46+00:00,2020-12-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-22-subway-on-time-performance-v1.parquet
1348079,2024-05-01 04:43:28+00:00,2020-12-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-23-subway-on-time-performance-v1.parquet
1358467,2024-05-01 03:49:30+00:00,2020-12-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-24-subway-on-time-performance-v1.parquet
920971,2024-05-01 02:52:01+00:00,2020-12-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-25-subway-on-time-performance-v1.parquet
1092345,2024-05-01 03:12:30+00:00,2020-12-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-26-subway-on-time-performance-v1.parquet
962577,2024-05-01 02:51:11+00:00,2020-12-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-27-subway-on-time-performance-v1.parquet
1398021,2024-05-01 02:17:46+00:00,2020-12-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-28-subway-on-time-performance-v1.parquet
1396685,2024-05-01 04:03:02+00:00,2020-12-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-29-subway-on-time-performance-v1.parquet
1401727,2024-05-01 04:09:39+00:00,2020-12-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-30-subway-on-time-performance-v1.parquet
1158530,2024-05-01 02:39:27+00:00,2020-12-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2020-12-31-subway-on-time-performance-v1.parquet
958438,2024-05-01 03:56:05+00:00,2021-01-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-01-subway-on-time-performance-v1.parquet
1131145,2024-05-01 02:53:52+00:00,2021-01-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-02-subway-on-time-performance-v1.parquet
945738,2024-05-01 02:28:02+00:00,2021-01-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-03-subway-on-time-performance-v1.parquet
1389603,2024-05-01 03:57:09+00:00,2021-01-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-04-subway-on-time-performance-v1.parquet
1401581,2024-05-01 02:17:34+00:00,2021-01-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-05-subway-on-time-performance-v1.parquet
1383110,2024-05-01 02:25:25+00:00,2021-01-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-06-subway-on-time-performance-v1.parquet
1396402,2024-05-01 04:08:33+00:00,2021-01-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-07-subway-on-time-performance-v1.parquet
1399554,2024-05-01 02:48:23+00:00,2021-01-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-08-subway-on-time-performance-v1.parquet
1104940,2024-05-01 03:00:11+00:00,2021-01-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-09-subway-on-time-performance-v1.parquet
970470,2024-05-01 02:54:37+00:00,2021-01-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-10-subway-on-time-performance-v1.parquet
1421602,2024-05-01 03:37:34+00:00,2021-01-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-11-subway-on-time-performance-v1.parquet
1418859,2024-05-01 04:22:38+00:00,2021-01-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-12-subway-on-time-performance-v1.parquet
1425605,2024-05-01 03:34:03+00:00,2021-01-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-13-subway-on-time-performance-v1.parquet
1419138,2024-05-01 03:59:53+00:00,2021-01-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-14-subway-on-time-performance-v1.parquet
1403782,2024-05-01 03:15:55+00:00,2021-01-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-15-subway-on-time-performance-v1.parquet
1124545,2024-05-01 03:02:55+00:00,2021-01-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-16-subway-on-time-performance-v1.parquet
980336,2024-05-01 02:37:24+00:00,2021-01-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-17-subway-on-time-performance-v1.parquet
1130333,2024-05-01 03:50:41+00:00,2021-01-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-18-subway-on-time-performance-v1.parquet
1431823,2024-05-01 03:42:36+00:00,2021-01-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-19-subway-on-time-performance-v1.parquet
1423517,2024-05-01 03:35:59+00:00,2021-01-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-20-subway-on-time-performance-v1.parquet
1414736,2024-05-01 02:38:07+00:00,2021-01-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-21-subway-on-time-performance-v1.parquet
1442732,2024-05-01 02:53:26+00:00,2021-01-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-22-subway-on-time-performance-v1.parquet
1108029,2024-05-01 04:00:38+00:00,2021-01-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-23-subway-on-time-performance-v1.parquet
963001,2024-05-01 03:35:53+00:00,2021-01-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-24-subway-on-time-performance-v1.parquet
1392923,2024-05-01 04:06:05+00:00,2021-01-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-25-subway-on-time-performance-v1.parquet
1407479,2024-05-01 03:04:18+00:00,2021-01-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-26-subway-on-time-performance-v1.parquet
1349257,2024-05-01 03:28:02+00:00,2021-01-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-27-subway-on-time-performance-v1.parquet
1388283,2024-05-01 02:59:40+00:00,2021-01-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-28-subway-on-time-performance-v1.parquet
1372109,2024-05-01 02:50:14+00:00,2021-01-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-29-subway-on-time-performance-v1.parquet
1125077,2024-05-01 03:40:14+00:00,2021-01-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-30-subway-on-time-performance-v1.parquet
947486,2024-05-01 02:52:19+00:00,2021-01-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-01-31-subway-on-time-performance-v1.parquet
1352971,2024-05-01 04:19:25+00:00,2021-02-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-01-subway-on-time-performance-v1.parquet
1284106,2024-05-01 03:00:50+00:00,2021-02-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-02-subway-on-time-performance-v1.parquet
1393950,2024-05-01 02:24:47+00:00,2021-02-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-03-subway-on-time-performance-v1.parquet
1412264,2024-05-01 03:30:17+00:00,2021-02-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-04-subway-on-time-performance-v1.parquet
1419593,2024-05-01 04:08:46+00:00,2021-02-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-05-subway-on-time-performance-v1.parquet
1116298,2024-05-01 03:05:08+00:00,2021-02-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-06-subway-on-time-performance-v1.parquet
923957,2024-05-01 04:36:49+00:00,2021-02-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-07-subway-on-time-performance-v1.parquet
1391010,2024-05-01 02:10:27+00:00,2021-02-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-08-subway-on-time-performance-v1.parquet
1341756,2024-05-01 03:26:09+00:00,2021-02-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-09-subway-on-time-performance-v1.parquet
1388751,2024-05-01 04:24:32+00:00,2021-02-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-10-subway-on-time-performance-v1.parquet
1380486,2024-05-01 04:40:18+00:00,2021-02-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-11-subway-on-time-performance-v1.parquet
1382479,2024-05-01 02:25:19+00:00,2021-02-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-12-subway-on-time-performance-v1.parquet
1065380,2024-05-01 02:57:08+00:00,2021-02-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-13-subway-on-time-performance-v1.parquet
919998,2024-05-01 03:35:37+00:00,2021-02-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-14-subway-on-time-performance-v1.parquet
1108276,2024-05-01 04:42:59+00:00,2021-02-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-15-subway-on-time-performance-v1.parquet
1390411,2024-05-01 02:11:36+00:00,2021-02-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-16-subway-on-time-performance-v1.parquet
1388010,2024-05-01 04:30:23+00:00,2021-02-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-17-subway-on-time-performance-v1.parquet
1395545,2024-05-01 03:37:45+00:00,2021-02-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-18-subway-on-time-performance-v1.parquet
1295386,2024-05-01 04:18:21+00:00,2021-02-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-19-subway-on-time-performance-v1.parquet
868646,2024-05-01 03:25:23+00:00,2021-02-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-20-subway-on-time-performance-v1.parquet
786011,2024-05-01 04:26:49+00:00,2021-02-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-21-subway-on-time-performance-v1.parquet
1360575,2024-05-01 02:28:19+00:00,2021-02-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-22-subway-on-time-performance-v1.parquet
1405318,2024-05-01 04:21:54+00:00,2021-02-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-23-subway-on-time-performance-v1.parquet
1395217,2024-05-01 02:37:57+00:00,2021-02-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-24-subway-on-time-performance-v1.parquet
1414775,2024-05-01 03:52:23+00:00,2021-02-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-25-subway-on-time-performance-v1.parquet
1402213,2024-05-01 04:23:18+00:00,2021-02-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-26-subway-on-time-performance-v1.parquet
1008291,2024-05-01 04:27:45+00:00,2021-02-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-27-subway-on-time-performance-v1.parquet
852416,2024-05-01 04:11:27+00:00,2021-02-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-02-28-subway-on-time-performance-v1.parquet
1393101,2024-05-01 03:55:27+00:00,2021-03-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-01-subway-on-time-performance-v1.parquet
1389506,2024-05-01 02:40:42+00:00,2021-03-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-02-subway-on-time-performance-v1.parquet
1390651,2024-05-01 03:39:19+00:00,2021-03-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-03-subway-on-time-performance-v1.parquet
1403887,2024-05-01 04:40:06+00:00,2021-03-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-04-subway-on-time-performance-v1.parquet
1426556,2024-05-01 04:21:07+00:00,2021-03-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-05-subway-on-time-performance-v1.parquet
985275,2024-05-01 04:37:15+00:00,2021-03-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-06-subway-on-time-performance-v1.parquet
855780,2024-05-01 04:02:06+00:00,2021-03-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-07-subway-on-time-performance-v1.parquet
1399424,2024-05-01 03:28:41+00:00,2021-03-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-08-subway-on-time-performance-v1.parquet
1409541,2024-05-01 03:52:35+00:00,2021-03-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-09-subway-on-time-performance-v1.parquet
1385326,2024-05-01 03:16:46+00:00,2021-03-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-10-subway-on-time-performance-v1.parquet
1371069,2024-05-01 04:05:19+00:00,2021-03-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-11-subway-on-time-performance-v1.parquet
1376184,2024-05-01 02:56:29+00:00,2021-03-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-03-12-subway-on-time-performance-v1.parquet
